comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
0,10,15,Tela,Series,No,,frequently flooded,0.0,0.5,1.0,30,30,61,,,,,,,,,No,Well drained,54.900001525878906,152.39999389648438,253.0,0,135,360,drainageways on coastal plains,,,,21.100000381469727,22.200000762939453,22.799999237060547,457,559,635,,,,270,300,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Aridic Argiustolls",Mollisols,Ustolls,Argiustolls,Aridic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403298,13765658
0,4,13,Hebbronville,Series,No,,,0.0,1.0,3.0,30,61,91,,,,,,,,,No,Well drained,30.5,150.8000030517578,286.5,0,135,360,ridges on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,508,584,635,,,,280,310,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coarse-loamy, mixed, superactive, hyperthermic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,coarse-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403299,13765583
0,4,12,Cuevitas,Series,No,,,0.0,2.0,3.0,30,91,91,,,,,,,,,No,Well drained,30.5,150.8000030517578,286.5,0,135,360,ridges on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,508,584,635,,,,280,310,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy, mixed, active, hyperthermic, shallow Aridic Haplustepts",Inceptisols,Ustepts,Haplustepts,Aridic Haplustepts,loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403299,13765584
0,2,5,Tela,Series,No,,,0.0,0.5,1.0,30,30,61,,,,,,,,,No,Well drained,30.5,150.8000030517578,286.5,0,135,360,drainageways on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,508,584,635,,,,280,310,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Aridic Argiustolls",Mollisols,Ustolls,Argiustolls,Aridic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403299,13765585
50,60,70,Delmita,Series,Yes,,,0.0,1.0,3.0,30,61,91,High,2,86,3,Class 1,Grass/herbaceous cover,Shrubby rangeland,,No,Well drained,30.5,150.8000030517578,286.5,0,135,360,ridges on coastal plains,,0.23000000417232513,,21.700000762939453,22.200000762939453,23.299999237060547,508,584,635,,,,280,310,340,3,s,,3,s,,,6,,1500,3000,4000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Low,Low,"Fine-loamy, mixed, active, hyperthermic Petrocalcic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Petrocalcic Paleustalfs,fine-loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403299,13765586
20,30,45,Randado,Series,Yes,,,0.0,2.0,3.0,30,91,91,Very high,1,86,3,Class 1,Grass/herbaceous cover,Shrubby rangeland,,No,Well drained,30.5,150.8000030517578,286.5,0,135,360,ridges on coastal plains,,0.23000000417232513,,21.700000762939453,22.200000762939453,23.299999237060547,508,584,635,,,,280,310,340,4,s,,4,s,,,10,,1200,2500,3500,,,,,,,,,,,,,,,None,0,0,0,0,0,0,D,Low,Low,"Loamy, mixed, active, hyperthermic, shallow Petrocalcic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Petrocalcic Paleustalfs,loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403299,13765587
80,90,100,Brennan,Series,Yes,,,1.0,3.0,5.0,,61,,Very low,5,134,2,Class 1,,,,No,Well drained,76.0,95.0,122.0,85,135,190,sand sheets on coastal plains,,0.23000000417232513,,22.0,23.0,24.0,560,636,680,,,,340,350,360,3,e,,,,,,,,2000,3500,4200,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,not used,superactive,not used,hyperthermic,Ustic,hyperthermic,tenth edition,,,,,,,N/A,N/A,,,,,2403300,13765509
0,10,20,Unnamed,,No,,,,,,,,,,,,,,,,,No,,76.0,95.0,122.0,85,135,190,low hills on plains,,,,22.0,23.0,24.0,560,636,711,,,,340,350,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tenth edition,,,,,,,N/A,N/A,,,,,2403300,13765510
70,83,95,Comitas,Series,Yes,,,0.0,2.0,3.0,30,91,91,Very low,5,134,2,Class 1,Grass/herbaceous cover,Grassland rangeland,,No,Well drained,9.100000381469727,122.0,228.60000610351562,0,135,360,sand sheets on coastal plains,,0.23000000417232513,,21.100000381469727,22.799999237060547,23.299999237060547,483,584,635,,,,270,330,365,3,e,,3,e,,,5,,2000,3500,4500,,,,,,,,,,,,,,,None,0,0,0,0,0,0,A,Low,Moderate,"Loamy, mixed, active, hyperthermic Arenic Aridic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Arenic Aridic Paleustalfs,loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403301,13765573
1,4,10,Nueces,Series,No,,,0.0,1.0,2.0,30,61,91,,,,,,,,,No,Moderately well drained,9.100000381469727,122.0,228.60000610351562,0,135,360,sand sheets on coastal plains,,,,21.100000381469727,22.799999237060547,23.299999237060547,483,584,635,,,,270,330,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy, mixed, active, hyperthermic Arenic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Arenic Paleustalfs,loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403301,13765574
1,3,5,Brennan,Series,No,,,0.0,2.0,3.0,30,91,91,,,,,,,,,No,Well drained,9.100000381469727,122.0,228.60000610351562,0,135,360,sand sheets on coastal plains,,,,21.100000381469727,22.799999237060547,23.299999237060547,483,584,635,,,,270,330,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403301,13765575
1,3,5,Delmita,Series,No,,,0.0,2.0,3.0,30,91,91,,,,,,,,,No,Well drained,9.100000381469727,122.0,228.60000610351562,0,135,360,sand sheets on coastal plains,,,,21.100000381469727,22.799999237060547,23.299999237060547,483,584,635,,,,270,330,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, active, hyperthermic Petrocalcic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Petrocalcic Paleustalfs,fine-loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403301,13765576
1,3,5,Falfurrias,Series,No,,,0.0,3.0,5.0,30,61,91,,,,,,,,,No,Somewhat excessively drained,9.100000381469727,122.0,228.60000610351562,0,135,360,dunes on sand sheets on coastal plains,,,,21.100000381469727,22.799999237060547,23.299999237060547,483,584,635,,,,270,330,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mixed, hyperthermic Typic Ustipsamments",Entisols,Psamments,Ustipsamments,Typic Ustipsamments,not used,not used,not used,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403301,13765577
0,4,10,Sarita,Series,No,,,0.0,2.0,3.0,30,91,91,,,,,,,,,No,Well drained,9.100000381469727,122.0,228.60000610351562,0,135,360,dunes on sand sheets on coastal plains,,,,21.100000381469727,22.799999237060547,23.299999237060547,483,584,635,,,,270,330,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy, mixed, active, hyperthermic Grossarenic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Grossarenic Paleustalfs,loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403301,13765578
60,90,95,Coy,Series,Yes,,dry,1.0,2.0,3.0,61,61,91,High,5,86,4,Class 1,Grass/herbaceous cover,Shrubby rangeland,,No,Well drained,45.70000076293945,131.10000610351562,213.39999389648438,0,135,360,terraces on coastal plains,,0.09000000357627869,,21.100000381469727,21.700000762939453,22.200000762939453,559,610,635,,,,270,290,300,2,e,,2,e,,,4ck,,2500,3500,4000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Moderate,High,"Fine, smectitic, hyperthermic Pachic Vertic Argiustolls",Mollisols,Ustolls,Argiustolls,Pachic Vertic Argiustolls,fine,not used,not used,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403302,13765659
0,3,15,Pernitas,Series,No,,,1.0,2.0,3.0,61,61,91,,,,,,,,,No,Well drained,45.70000076293945,131.10000610351562,213.39999389648438,0,135,360,hillslopes on coastal plains,,,,21.100000381469727,21.700000762939453,22.200000762939453,559,610,635,,,,270,290,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Typic Argiustolls",Mollisols,Ustolls,Argiustolls,Typic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403302,13765660
0,3,15,Chacon,Series,No,,,1.0,2.0,3.0,61,61,91,,,,,,,,,No,Well drained,45.70000076293945,131.10000610351562,213.39999389648438,0,135,360,hillslopes on coastal plains,,,,21.100000381469727,21.700000762939453,22.200000762939453,559,610,635,,,,270,290,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Torrertic Argiustolls",Mollisols,Ustolls,Argiustolls,Torrertic Argiustolls,fine,not used,not used,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403302,13765661
0,2,10,Clareville,Series,No,,,0.0,0.5,1.0,30,30,61,,,,,,,,,No,Well drained,45.70000076293945,131.10000610351562,213.39999389648438,0,135,360,drainageways on coastal plains,,,,21.100000381469727,21.700000762939453,22.200000762939453,559,610,635,,,,270,290,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Pachic Argiustolls",Mollisols,Ustolls,Argiustolls,Pachic Argiustolls,fine,not used,not used,not used,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403302,13765662
0,2,5,Sinton,Series,No,,,0.0,0.5,1.0,30,30,61,,,,,,,,,No,Well drained,45.70000076293945,131.10000610351562,213.39999389648438,0,135,360,drainageways on coastal plains,,,,21.100000381469727,21.700000762939453,22.200000762939453,559,610,635,,,,270,290,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Cumulic Haplustolls",Mollisols,Ustolls,Haplustolls,Cumulic Haplustolls,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403302,13765663
60,88,95,Pernitas,Series,Yes,,,1.0,3.0,5.0,,91,,Low,5,86,3,Class 1,Shrub cover,Shrubby rangeland,,No,Well drained,61.0,106.0,243.89999389648438,0,135,360,interfluves on coastal plains,,0.1599999964237213,,21.100000381469727,22.200000762939453,23.299999237060547,610,686,762,,,,275,285,295,3,e,,,,,,8,,2000,3000,4000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Low,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Typic Argiustolls",Mollisols,Ustolls,Argiustolls,Typic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403303,13765545
2,4,13,Benavides,Series,No,,,1.0,3.0,5.0,48,91,91,Low,5,86,3,Class 1,Shrub cover,Shrubby rangeland,,No,Well drained,61.0,106.0,244.0,0,135,360,interfluves on coastal plains,,0.1599999964237213,,21.0,22.0,23.0,610,685,711,,,,275,285,295,3,e,,,,,,8,,2000,3000,4000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Low,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Aridic Calciustolls",Mollisols,Ustolls,Calciustolls,Aridic Calciustolls,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403303,13765546
3,5,15,Annarose,Series,No,,,1.0,3.0,5.0,48,91,91,Low,4,86,3,Class 1,Shrub cover,Shrubby rangeland,,No,Well drained,61.0,106.0,244.0,0,135,360,interfluves on coastal plains,,0.23000000417232513,,21.0,22.0,23.0,610,685,711,,,,275,285,295,3,e,,,,,,8,,2000,3000,4000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Low,Low,"Coarse-loamy, mixed, superactive, hyperthermic Aridic Calciustepts",Inceptisols,Ustepts,Calciustepts,Aridic Calciustepts,coarse-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403303,13765547
0,1,5,Alet,Series,No,,,1.0,3.0,5.0,48,91,91,Low,5,56,5,None - deposition,Shrub cover,Shrubby rangeland,,No,Well drained,61.0,106.0,244.0,0,135,360,drainageways on coastal plains,,0.09000000357627869,,21.0,22.0,23.0,610,685,711,,,,275,285,295,2,e,,,,,,8,,2000,3000,4000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Low,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Typic Argiustolls",Mollisols,Ustolls,Argiustolls,Typic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403303,13765548
0,2,7,Goliad,Series,No,,,1.0,3.0,5.0,48,91,91,Low,3,86,3,Class 1,Shrub cover,Shrubby rangeland,,No,Well drained,61.0,106.0,244.0,0,135,360,hills on coastal plains,,0.09000000357627869,,21.0,22.0,23.0,610,685,711,,,,275,285,295,3,e,,,,,,8,,3000,4200,5500,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Low,Moderate,"Fine, smectitic, hyperthermic Petrocalcic Paleustolls",Mollisols,Ustolls,Paleustolls,Petrocalcic Paleustolls,fine,not used,not used,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403303,13765549
,80,,Maverick,Series,Yes,,,1.0,2.0,3.0,,91,,High,3,86,4,,,,,No,Well drained,91.0,114.0,137.0,85,135,190,"interfluves on coastal plains, ridges on coastal plains",,0.09000000357627869,,21.0,22.0,23.0,559,635,660,,,,275,288,300,2,e,,,,,,,,2000,3000,3500,,,,,,,,,,,,,,,None,0,0,0,,,,D,High,High,"Fine, smectitic, hyperthermic Aridic Haplustepts",Inceptisols,Ustepts,Haplustepts,Aridic Haplustepts,fine,,not used,not used,hyperthermic,,hyperthermic,tenth edition,,,,,,,N/A,N/A,,,,,2403304,13765527
,20,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,"interfluves on coastal plains, ridges on coastal plains",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tenth edition,,,,,,,N/A,N/A,,,,,2403304,13765528
70,85,95,Weesatche,Series,Yes,,,1.0,2.0,3.0,60,91,91,Low,5,56,5,Class 1,Grass/herbaceous cover,Shrubby rangeland,,No,Well drained,30.5,76.19999694824219,243.89999389648438,0,135,360,ridges on coastal plains,,0.1599999964237213,,21.100000381469727,22.200000762939453,23.299999237060547,660,711,914,,,,275,285,295,2,e,,2,e,,,3,,3000,4400,5800,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Low,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Typic Argiustolls",Mollisols,Ustolls,Argiustolls,Typic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403305,13765563
0,5,9,Clareville,Series,No,,,1.0,2.0,3.0,,,,,,,,,,,,No,,30.5,76.19999694824219,243.89999389648438,0,135,360,drainageways on coastal plains,,,,21.100000381469727,22.200000762939453,23.299999237060547,660,711,914,,,,275,285,295,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Pachic Argiustolls",Mollisols,Ustolls,Argiustolls,Pachic Argiustolls,fine,not used,not used,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403305,13765564
0,2,5,Goliad,Series,No,,,1.0,2.0,3.0,,,,,,,,,,,,No,,30.5,76.19999694824219,243.89999389648438,0,135,360,hills on coastal plains,,,,21.100000381469727,22.200000762939453,23.299999237060547,660,711,914,,,,275,285,295,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Petrocalcic Paleustolls",Mollisols,Ustolls,Paleustolls,Petrocalcic Paleustolls,fine,not used,not used,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403305,13765565
0,3,5,Papalote,Series,No,,,1.0,2.0,3.0,,,,,,,,,,,,No,,30.5,76.19999694824219,243.89999389648438,0,135,360,terraces on coastal plains,,,,21.100000381469727,22.200000762939453,23.299999237060547,660,711,914,,,,275,285,295,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Typic Paleustalfs",Alfisols,Ustalfs,Paleustalfs,Typic Paleustalfs,fine,not used,not used,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403305,13765566
3,5,10,Pernitas,Series,No,,,1.0,2.0,3.0,,,,,,,,,,,,No,,30.5,76.19999694824219,243.89999389648438,0,135,360,interfluves on coastal plains,,,,21.100000381469727,22.200000762939453,23.299999237060547,660,711,914,,,,275,285,295,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Typic Argiustolls",Mollisols,Ustolls,Argiustolls,Typic Argiustolls,fine-loamy,not used,superactive,not used,hyperthermic,Typic,hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403305,13765567
80,90,100,Catarina,Series,Yes,,,0.0,1.0,2.0,30,61,91,Very high,5,86,4,Class 1,Grass/herbaceous cover,Shrubby rangeland,,No,Moderately well drained,91.5,167.6999969482422,243.89999389648438,0,135,360,ridges on coastal plains,,0.30000001192092896,,21.700000762939453,22.200000762939453,23.299999237060547,457,508,610,,,,280,300,320,6,s,,6,s,,,9,,1500,2300,3000,,,,,,,,,,,,,,,None,0,0,0,0,0,0,D,High,High,"Fine, smectitic, hyperthermic Sodic Haplusterts",Vertisols,Usterts,Haplusterts,Sodic Haplusterts,fine,not used,not used,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403306,13765638
0,3,10,Brundage,Series,No,,,0.0,1.0,2.0,30,61,91,,,,,,,,,No,Moderately well drained,91.5,167.6999969482422,243.89999389648438,0,135,360,terraces on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,457,508,610,,,,280,300,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, active, hyperthermic Aridic Natrustalfs",Alfisols,Ustalfs,Natrustalfs,Aridic Natrustalfs,fine-loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403306,13765639
0,3,10,Maverick,Series,No,,,1.0,2.0,3.0,61,91,91,,,,,,,,,No,Well drained,91.5,167.6999969482422,243.89999389648438,0,135,360,ridges on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,457,508,610,,,,280,300,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Aridic Haplustepts",Inceptisols,Ustepts,Haplustepts,Aridic Haplustepts,fine,not used,not used,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403306,13765640
0,3,10,Viboras,Series,No,,,0.0,1.0,2.0,30,61,91,,,,,,,,,No,Well drained,91.5,167.6999969482422,243.89999389648438,0,135,360,ridges on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,457,508,610,,,,280,300,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, mixed, superactive, hyperthermic Torrertic Haplustepts",Inceptisols,Ustepts,Haplustepts,Torrertic Haplustepts,fine,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403306,13765641
0,1,5,Monwebb,Series,No,,,0.0,0.5,1.0,30,30,61,,,,,,,,,No,Moderately well drained,91.5,167.6999969482422,243.89999389648438,0,135,360,drainageways on coastal plains,,,,21.700000762939453,22.200000762939453,23.299999237060547,457,508,610,,,,280,300,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, smectitic, hyperthermic Sodic Haplusterts",Vertisols,Usterts,Haplusterts,Sodic Haplusterts,fine,not used,not used,not used,hyperthermic,Aridic (torric),hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,2403306,13765642
,90,,Salco,Series,Yes,,,1.0,3.0,5.0,,61,,Very low,5,56,5,Class 1,Shrub cover,Shrubby rangeland,,No,Well drained,92.0,162.0,220.0,85,135,190,interfluves on coastal plains,,0.23000000417232513,,21.0,22.0,23.0,560,638,700,,,,260,280,300,3,s,,,,,,,,1000,2500,3400,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Fine-loamy, mixed, superactive, hyperthermic Aridic Argiustolls",Mollisols,Ustolls,Calciustolls,Aridic Calciustolls,fine-loamy,not used,superactive,not used,hyperthermic,Ustic,hyperthermic,tenth edition,,,,,,,N/A,N/A,,,,,2403307,13765511
,10,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,interfluves on hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tenth edition,,,,,,,N/A,N/A,,,,,2403307,13765512
80,90,95,Aguilares,Series,Yes,,,0.0,2.0,3.0,30,91,91,Low,5,86,3,Class 1,Shrub cover,Native shrubs,,No,Well drained,45.70000076293945,76.19999694824219,259.1000061035156,0,135,360,low hills on coastal plains,,0.1599999964237213,,21.700000762939453,22.200000762939453,22.799999237060547,457,559,610,,,,265,290,325,4,s,,4,s,,,10,,500,800,1200,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,High,High,"Fine-loamy, mixed, superactive, hyperthermic Aridic Calciustepts",Inceptisols,Ustepts,Calciustepts,Aridic Calciustepts,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403308,13765628
0,4,10,Brundage,Series,No,,,0.0,0.5,1.0,30,30,61,,,,,,,,,No,Well drained,45.70000076293945,76.19999694824219,259.1000061035156,0,135,360,terraces on coastal plains,,,,21.700000762939453,22.200000762939453,22.799999237060547,457,559,610,,,,265,290,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, active, hyperthermic Aridic Natrustalfs",Alfisols,Ustalfs,Natrustalfs,Aridic Natrustalfs,fine-loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403308,13765629
0,3,10,Copita,Series,No,,,1.0,2.0,3.0,61,91,91,,,,,,,,,No,Well drained,45.70000076293945,76.19999694824219,259.1000061035156,0,135,360,low hills on coastal plains,,,,21.700000762939453,22.200000762939453,22.799999237060547,457,559,610,,,,265,290,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Aridic Calciustepts",Inceptisols,Ustepts,Calciustepts,Aridic Calciustepts,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403308,13765630
0,1,10,Verick,Series,No,,,1.0,3.0,5.0,49,61,91,,,,,,,,,No,Well drained,45.70000076293945,76.19999694824219,259.1000061035156,0,135,360,low hills on coastal plains,,,,21.700000762939453,22.200000762939453,22.799999237060547,457,559,610,,,,265,290,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy, mixed, active, hyperthermic, shallow Aridic Haplustalfs",Alfisols,Ustalfs,Haplustalfs,Aridic Haplustalfs,loamy,not used,active,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403308,13765631
0,2,10,Moglia,Series,No,,,1.0,3.0,5.0,49,61,91,,,,,,,,,No,Well drained,45.70000076293945,76.19999694824219,259.1000061035156,0,135,360,low hills on coastal plains,,,,21.700000762939453,22.200000762939453,22.799999237060547,457,559,610,,,,265,290,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, mixed, superactive, hyperthermic Aridic Calciustepts",Inceptisols,Ustepts,Calciustepts,Aridic Calciustepts,fine-loamy,not used,superactive,not used,hyperthermic,Aridic (torric),hyperthermic,eleventh edition,,,,,,,N/A,N/A,,,,,2403308,13765632
