comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,100,,Casa Grande,Series,Yes,"IRR, SAL-ALK, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,259.0,328.0,396.0,360,0,0,alluvial fans,,0.30000001192092896,,19.399999618530273,20.799999237060547,22.200000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Natrargids",Aridisols,Argids,Natrargids,Typic Natrargids,fine-loamy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53319,13639542
,100,,Casa Grande,Series,Yes,"IRR, SAL-ALK, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,259.0,328.0,396.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,19.399999618530273,20.799999237060547,22.200000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Natrargids",Aridisols,Argids,Natrargids,Typic Natrargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53320,13639543
,40,,Casa Grande,Series,Yes,"NIRR, SAL-ALK, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,3,,,,,No,Well drained,259.0,328.0,396.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,19.399999618530273,20.799999237060547,22.200000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Natrargids",Aridisols,Argids,Natrargids,Typic Natrargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53321,13639544
,35,,Casa Grande,Series,Yes,"NIRR, SAL-ALK, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,259.0,328.0,396.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,19.399999618530273,20.799999237060547,22.200000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Natrargids",Aridisols,Argids,Natrargids,Typic Natrargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53321,13639545
,40,,Casa Grande,Series,Yes,"IRR, SAL-ALK, MAP7-10",,0.0,1.0,2.0,201,235,268,,5,86,4L,,,,,No,Well drained,259.0,328.0,396.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,19.399999618530273,20.799999237060547,22.200000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, hyperthermic Typic Natrargids",Aridisols,Argids,Natrargids,Typic Natrargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53322,13639546
,40,,Laveen,Series,Yes,"IRR,MOD SAL-ALK,MAP7-10",,0.0,1.0,2.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53322,13639547
,100,,Cashion,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,213.0,274.0,335.0,360,0,0,"flood plains, stream terraces",,0.1599999964237213,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,4,s,,,,,400,800,1500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Clayey over loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,clayey over loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53323,13639548
,100,,Coolidge,Series,Yes,"IRR, MAP7-10",,0.0,1.0,2.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53324,13639549
,100,,Coolidge,Series,Yes,"IRR, MAP7-10",,1.0,2.0,3.0,201,235,268,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, ridges",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53325,13639550
,50,,Coolidge,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,2.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53326,13639551
,30,,Tremant,Series,Yes,"NIRR, MAP7-10, CALC SURF",,0.0,1.0,2.0,30,152,305,,5,48,6,,,,,No,Well drained,244.0,396.0,549.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,270,295,320,7,e,,2,e,,,,,250,400,600,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53326,13639552
,100,,Dune land,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,dunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,53327,13639553
,40,,Ebon,Series,Yes,"MAP7-10, UNDULATING",,0.0,5.0,10.0,30,152,305,,5,38,7,,,,,No,Well drained,335.0,381.0,427.0,360,0,0,alluvial fans,,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,260,280,300,7,e,,,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Clayey-skeletal, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,clayey-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53328,13639554
,25,,Pinamt,Series,Yes,"NIRR, MAP7-10,CALC SURF",,1.0,6.0,10.0,3,17,30,,5,56,5,,,,,No,Well drained,274.0,411.0,549.0,360,0,0,alluvial fans,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53328,13639555
,100,,Ebon,Series,Yes,"MAP7-10, UNDULATING",,0.0,4.0,8.0,30,152,305,,5,38,7,,,,,No,Well drained,335.0,381.0,427.0,360,0,0,alluvial fans,,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,260,280,300,7,e,,,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Clayey-skeletal, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,clayey-skeletal,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53329,13639556
,90,,Estrella,Series,Yes,"IRR, MAP7-10,CALC SURF",,0.0,0.5,1.0,30,152,305,Low,5,48,6,Class 1,Crop cover,Row crop,,No,Well drained,244.0,366.0,488.0,360,0,0,"alluvial fans, alluvial plains, flood plains",,0.23000000417232513,,21.100000381469727,21.700000762939453,22.200000762939453,178,216,254,,,,240,283,325,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Moderate,Moderate,"Fine-loamy, mixed, superactive, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-loamy,not used,superactive,calcareous,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,53330,13639685
,100,,Estrella,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,48,6,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53331,13639557
,40,,Gachado,Series,Yes,"MAP7-10, NONCALC SURF",,5.0,8.0,10.0,3,17,30,,1,0,8,,,,,No,Well drained,244.0,351.0,457.0,360,0,0,"hills, mountains",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,280,310,7,e,,,,,,,,250,450,800,,,,,,,,,,,,,,,None,0,0,0,,,,D,Low,Moderate,"Loamy-skeletal, mixed, hyperthermic Lithic Haplargids",Aridisols,Argids,Haplargids,Lithic Haplargids,loamy-skeletal,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53332,13639558
,40,,Rock outcrop,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,53332,13639559
,40,,Gilman,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,2.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,flood plains,,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53333,13639560
,40,,Gilman,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,2.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,flood plains,,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53333,13639561
,50,,Gilman,Series,Yes,"NIRR, MAP7-10, CALC SURF",,0.0,2.0,3.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,plains,,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53334,13639562
,15,,Antho,Series,Yes,"NIRR, MAP7-10, CALC SURF",,0.0,2.0,3.0,30,152,305,,5,86,3,,,,,No,Somewhat excessively drained,259.0,343.0,427.0,360,0,0,plains,,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53334,13639563
,45,,Gilman,Series,Yes,"NIRR, MAP7-10,CALC SURF",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53335,13639564
,30,,Laveen,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53335,13639565
,40,,Gunsight,Series,Yes,MAP7-10,,1.0,6.0,10.0,3,17,30,,5,56,5,,,,,No,Somewhat excessively drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,21.100000381469727,22.200000762939453,152,178,203,,,,250,275,300,7,e,,,,,,,,150,250,350,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53336,13639566
,30,,Pinal,Series,Yes,NIRR,,1.0,2.0,3.0,30,152,305,,1,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.30000001192092896,,21.100000381469727,22.200000762939453,23.299999237060547,152,178,203,,,,270,295,320,7,s,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Durorthids",Aridisols,Orthids,Durorthids,Typic Durorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53336,13639567
,40,,Gunsight,Series,Yes,"NIRR,MAP7-10",,0.0,5.0,10.0,30,152,305,,5,56,5,,,,,No,Somewhat excessively drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,21.100000381469727,22.200000762939453,152,178,203,,,,250,275,300,7,e,,,,,,,,150,250,350,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,loamy-skeletal,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53337,13639568
,40,,Rillito,Series,Yes,"NIRR,MAP7-10",,0.0,5.0,10.0,30,152,305,,5,56,5,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,alluvial fans,,0.3700000047683716,,20.0,20.799999237060547,21.600000381469727,152,178,203,,,,250,275,300,7,e,,,,,,,,100,200,300,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,coarse-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53337,13639569
,100,,Gadsden,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,229.0,290.0,351.0,360,0,0,flood plains,,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,900,1200,2000,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, mixed, calcareous, hyperthermic Vertic Torrifluvents",Entisols,Fluvents,Torrifluvents,Vertic Torrifluvents,fine,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53338,13639570
,100,,Gadsden,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,229.0,290.0,351.0,360,0,0,"flood plains, terraces",,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,400,800,1500,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, mixed, calcareous, hyperthermic Vertic Torrifluvents",Entisols,Fluvents,Torrifluvents,Vertic Torrifluvents,fine,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53339,13639571
,100,,Gadsden,Series,Yes,"IRR,SLI SAL-ALK,MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,229.0,290.0,351.0,360,0,0,"flood plains, terraces",,0.23000000417232513,,20.5,21.700000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,4,s,,,,,800,1800,3000,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine, mixed, calcareous, hyperthermic Vertic Torrifluvents",Entisols,Fluvents,Torrifluvents,Vertic Torrifluvents,fine,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53340,13639572
,85,,Gilman,Series,Yes,,,0.0,1.0,2.0,30,152,305,Very low,5,86,3,None - deposition,Crop cover,Row crop,,No,Well drained,244.0,427.0,610.0,360,0,0,"flood plains, intermontane basins",,0.1599999964237213,,21.100000381469727,21.700000762939453,22.200000762939453,178,216,254,,,,240,283,325,7,c,,2,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,A,Low,Moderate,"Coarse-loamy, mixed, superactive, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,not used,superactive,calcareous,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,53341,13639684
,100,,Gilman,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53342,13639573
,100,,Gilman,Series,Yes,"IRR, MAP7-10, CALC SURF",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains, stream terraces",,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,c,,1,,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53343,13639574
,100,,Gilman,Series,Yes,"IRR, MAP7-10, CALC SURF",,1.0,2.0,3.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, stream terraces",,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,e,,2,e,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53344,13639575
,100,,Gilman,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"flood plains, terraces",,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53345,13639576
,55,,Gilman,Series,Yes,"NIRR, MAP7-10",,1.0,2.0,2.0,30,152,305,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,flood plains,,0.23000000417232513,,15.600000381469727,19.200000762939453,22.799999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53346,13639577
,25,,Antho,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,3,,,,,No,Well drained,259.0,343.0,427.0,360,0,0,flood plains,,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,350,700,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53346,13639578
,20,,Glenbar,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,213.0,297.0,381.0,360,0,0,flood plains,,0.23000000417232513,,20.0,20.899999618530273,21.700000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-silty, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-silty,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53346,13639579
,100,,Gilman,Variant,Yes,IRR,,0.0,1.0,1.0,30,152,305,,5,86,4L,,,,,No,Well drained,229.0,267.0,305.0,360,0,0,"flood plains, stream terraces",,0.23000000417232513,,20.0,21.100000381469727,22.200000762939453,152,178,203,,,,250,275,300,7,s,,3,s,,,,,800,1800,3000,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Coarse-loamy, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,coarse-loamy,,not used,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53347,13639580
,85,,Glenbar,Series,Yes,"MAP7-10,NIRR,THICK",,0.0,0.5,1.0,20,152,305,Negligible,5,48,6,Class 1,Shrub cover,Shrubby rangeland,Farmable under natural conditions,No,Well drained,212.0,441.0,671.0,360,0,0,"flood plains, intermontane basins",,0.1599999964237213,,21.100000381469727,21.700000762939453,22.200000762939453,178,216,254,,,,240,283,325,7,c,,2,w,,,,,900,1100,2000,,,,,,,,,,,,,,,None,0,0,0,,0,,C,Moderate,Moderate,"Fine-silty, mixed, superactive, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-silty,not used,superactive,calcareous,hyperthermic,Typic,hyperthermic,twelfth edition,,,,,,,N/A,N/A,,,,,53348,13639682
,100,,Glenbar,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,213.0,297.0,381.0,360,0,0,"flood plains, terraces",,0.23000000417232513,,20.0,20.899999618530273,21.700000762939453,152,178,203,,,,250,275,300,7,s,,2,s,,,,,200,400,500,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Fine-silty, mixed, calcareous, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,fine-silty,,,calcareous,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53349,13639581
