comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,15,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575325,13760852
,85,,Cuthbert,Series,Yes,,,8.0,12.0,15.0,,30,,,3,86,3,,,,,No,Well drained,122.0,176.0,229.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,18.0,19.0,1016,1219,1422,,,,235,253,270,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,Moderate,"Clayey, mixed, thermic Typic Hapludults",Ultisols,Udults,Hapludults,Typic Hapludults,clayey,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575326,13760853
,15,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575326,13760854
,85,,Cuthbert,Series,Yes,,,8.0,12.0,15.0,,30,,,3,86,3,,,,,No,Well drained,122.0,176.0,229.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,18.0,19.0,1016,1219,1422,,,,235,253,270,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,Moderate,"Clayey, mixed, thermic Typic Hapludults",Ultisols,Udults,Hapludults,Typic Hapludults,clayey,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575327,13760855
,15,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575327,13760856
,100,,Betis,Series,Yes,,,0.0,2.0,3.0,,91,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,20.0,21.0,1016,1118,1219,,,,235,243,250,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Low,"Siliceous, thermic Psammentic Paleudults",Ultisols,Udults,Paleudults,Psammentic Paleudults,sandy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575328,13760857
,100,,Betis,Series,Yes,,,3.0,6.0,8.0,,46,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,20.0,21.0,1016,1118,1219,,,,235,243,250,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Low,"Siliceous, thermic Psammentic Paleudults",Ultisols,Udults,Paleudults,Psammentic Paleudults,sandy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575329,13760858
,100,,Betis,Series,Yes,,,5.0,7.0,8.0,,43,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,20.0,21.0,1016,1118,1219,,,,235,243,250,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Low,"Siliceous, thermic Psammentic Paleudults",Ultisols,Udults,Paleudults,Psammentic Paleudults,sandy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575330,13760859
,100,,Darco,Series,Yes,,,8.0,12.0,15.0,,30,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575331,13760860
,100,,Darco,Series,Yes,,,8.0,12.0,15.0,,30,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575332,13760861
,100,,LaCerda,Series,Yes,,,0.0,0.5,1.0,,30,,,4,86,4,,,,,No,Moderately well drained,61.0,89.0,116.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,20.0,1067,1194,1321,,,,235,240,245,3,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Very-fine, montmorillonitic, thermic Chromic Dystruderts",Vertisols,Uderts,Dystruderts,Chromic Dystruderts,very-fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575333,13760862
,100,,Tuscosso,Series,Yes,,,0.0,0.5,1.0,,30,,,5,48,6,,,,,No,Moderately well drained,30.0,53.0,76.0,220,150,80,flood plains on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1067,1194,1321,,,,230,238,245,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, mixed, thermic Dystric Fluventic Eutrochrepts",Inceptisols,Ochrepts,Eutrochrepts,Dystric Fluventic Eutrochrepts,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575334,13760863
,100,,Hannahatchee,Series,Yes,,,0.0,0.5,1.0,,30,,,5,86,3,,,,,No,Well drained,27.0,41.0,55.0,220,150,80,flood plains on coastal plains,,0.23000000417232513,,18.0,19.0,20.0,1016,1143,1270,,,,235,248,260,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Fine-loamy, siliceous, thermic Dystric Fluventic Eutrochrepts",Inceptisols,Ochrepts,Eutrochrepts,Dystric Fluventic Eutrochrepts,fine-loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575335,13760864
,100,,Bienville,Series,Yes,,,0.0,0.5,1.0,,30,,,5,134,2,,,,,No,Somewhat excessively drained,2.0,16.0,30.0,220,150,80,stream terraces on coastal plains,,0.23000000417232513,,16.0,19.0,21.0,1143,1359,1575,,,,220,260,300,2,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Low,"Siliceous, thermic Psammentic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Psammentic Paleudalfs,sandy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575336,13760865
,100,,Bienville,Series,Yes,,,1.0,2.0,3.0,,91,,,5,134,2,,,,,No,Somewhat excessively drained,2.0,16.0,30.0,220,150,80,stream terraces on coastal plains,,0.23000000417232513,,16.0,19.0,21.0,1143,1359,1575,,,,220,260,300,2,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Low,"Siliceous, thermic Psammentic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Psammentic Paleudalfs,sandy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575337,13760866
,100,,Bienville,Series,Yes,,,3.0,4.0,5.0,,55,,,5,134,2,,,,,No,Somewhat excessively drained,2.0,16.0,30.0,220,150,80,stream terraces on coastal plains,,0.23000000417232513,,16.0,19.0,21.0,1143,1359,1575,,,,220,260,300,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Low,"Siliceous, thermic Psammentic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Psammentic Paleudalfs,sandy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575338,13760867
,100,,Darco,Series,Yes,,,8.0,12.0,15.0,,30,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575339,13760868
,85,,Marietta,Series,Yes,,,0.0,0.5,1.0,,30,,Very low,5,56,5,,,,,No,Moderately well drained,,,,220,150,80,flood plains on coastal plains,,0.23000000417232513,,17.700000762939453,18.200000762939453,18.799999237060547,1067,1168,1295,,,,236,238,241,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Low,High,"Fine-loamy, siliceous, active, thermic Fluvaquentic Eutrochrepts",Inceptisols,Ochrepts,Eutrochrepts,Fluvaquentic Eutrochrepts,fine-loamy,,active,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575340,13760869
,15,,Mantachie,Series,No,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,Somewhat poorly drained,,,,,,,flood plains,,0.23000000417232513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermic,,,,,,,,N/A,N/A,,,,,575340,13760870
,100,,Iuka,Series,Yes,,,0.0,0.5,1.0,,30,,Negligible,5,86,3,,,,,No,Moderately well drained,,,,220,150,80,flood plains on coastal plains,,0.23000000417232513,,5.599999904632568,16.100000381469727,26.100000381469727,1067,1219,1372,,,,236,238,241,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Coarse-loamy, siliceous, acid, thermic Aquic Udifluvents",Entisols,Fluvents,Udifluvents,Aquic Udifluvents,coarse-loamy,,active,acid,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575341,13760871
,100,,Darco,Series,Yes,,,1.0,2.0,3.0,,91,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575342,13760872
,100,,Darco,Series,Yes,,,3.0,6.0,8.0,,46,,,5,134,2,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575343,13760873
,100,,Darco,Series,Yes,,,5.0,9.0,12.0,,38,,,5,250,1,,,,,No,Somewhat excessively drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Loamy, siliceous, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575344,13760874
70,80,100,Darco,Series,Yes,,,8.0,12.0,15.0,,30,,Very low,5,134,2,Class 1,Tree cover,Intermixed conifers and hardwoods,,No,Somewhat excessively drained,122.0,168.0,213.0,80,150,220,interfluves on coastal plains,,0.23000000417232513,,17.0,19.0,20.0,1016,1143,1270,,,,230,245,260,6,e,,6,e,,,5,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,A,Moderate,Low,"Loamy, siliceous, semiactive, thermic Grossarenic Paleudults",Ultisols,Udults,Paleudults,Grossarenic Paleudults,loamy,not used,semiactive,not used,thermic,Udic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575345,13760943
0,10,15,Cuthbert,Series,No,,,5.0,10.0,15.0,,,,,,,,,,,,No,Well drained,122.0,168.0,213.0,80,150,220,interfluves on coastal plains,,,,17.0,19.0,20.0,1016,1143,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, mixed, semiactive, thermic Typic Hapludults",Ultisols,Udults,Hapludults,Typic Hapludults,fine,not used,semiactive,not used,thermic,Udic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575345,13760944
0,10,15,Tenaha,Series,No,,,5.0,10.0,15.0,,,,,,,,,,,,No,Well drained,122.0,168.0,213.0,80,150,220,interfluves on coastal plains,,,,17.0,19.0,20.0,1016,1143,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loamy, siliceous, semiactive, thermic Arenic Hapludults",Ultisols,Udults,Hapludults,Arenic Hapludults,loamy,not used,semiactive,not used,thermic,Udic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575345,13760945
80,80,95,Elrose,Series,Yes,,,1.0,2.0,3.0,,91,,Low,5,86,3,Class 1,Grass/herbaceous cover,Tame pastureland,,No,Well drained,107.0,168.0,229.0,80,150,220,interfluves on coastal plains,,0.30000001192092896,,18.0,19.0,19.0,991,1105,1219,,,,235,253,270,2,e,,2,e,,,3,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,C,Moderate,Moderate,"Fine-loamy, siliceous, semiactive, thermic Typic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Typic Paleudalfs,fine-loamy,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575346,13760958
0,5,10,Alto,Series,No,,,1.0,2.0,3.0,,,,,,,,,,,,No,Moderately well drained,91.0,137.0,183.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1092,1168,,,,240,253,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, siliceous, active, thermic Typic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Typic Hapludalfs,fine-loamy,not used,active,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575346,13760959
0,5,10,Trawick,Series,No,,,2.0,5.0,8.0,,,,,,,,,,,,No,Well drained,107.0,153.0,198.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, mixed, active, thermic Mollic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,fine,not used,active,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575346,13760960
0,5,10,Oakwood,Series,No,,,1.0,2.0,3.0,,,,,,,,,,,,No,Moderately well drained,76.0,122.0,168.0,80,150,220,flood plains on coastal plains,,,,18.0,19.0,20.0,1016,1092,1168,,,,240,250,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, siliceous, semiactive, thermic Fragic Glossudalfs",Alfisols,Udalfs,Glossudalfs,Fragic Glossudalfs,fine-loamy,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575346,13760961
0,5,10,Redsprings,Series,No,,,2.0,4.0,5.0,,,,,,,,,,,,No,Well drained,91.0,122.0,152.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1092,1168,,,,240,250,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, kaolinitic, thermic Ultic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine,not used,not used,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575346,13760962
80,80,100,Elrose,Series,Yes,,,3.0,6.0,8.0,39,46,60,Medium,5,86,3,Class 1,Grass/herbaceous cover,Tame pastureland,,No,Well drained,107.0,168.0,229.0,80,150,220,interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,19.0,991,1105,1219,,,,235,253,270,4,e,,4,e,,,3a,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Moderate,Moderate,"Fine-loamy, siliceous, semiactive, thermic Typic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Typic Paleudalfs,fine-loamy,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575347,13760963
0,5,10,Kirvin,Series,No,,,1.0,3.0,5.0,,,,,,,,,,,,No,Well drained,122.0,160.0,198.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1118,1219,,,,235,253,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, mixed, semiactive, thermic Typic Hapludults",Ultisols,Udults,Hapludults,Typic Hapludults,fine,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575347,13760964
0,5,10,Oakwood,Series,No,,,5.0,7.0,8.0,,,,,,,,,,,,No,Moderately well drained,76.0,122.0,168.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1092,1168,,,,240,259,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine-loamy, siliceous, semiactive, thermic Fragic Glossudalfs",Alfisols,Udalfs,Glossudalfs,Fragic Glossudalfs,fine-loamy,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575347,13760965
0,5,10,Redsprings,Series,No,,,2.0,4.0,5.0,,,,,,,,,,,,No,Well drained,91.0,122.0,152.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1092,1168,,,,240,250,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, kaolinitic, thermic Ultic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine,not used,not used,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575347,13760966
0,5,10,Trawick,Series,No,,,2.0,5.0,8.0,,,,,,,,,,,,No,Well drained,107.0,153.0,198.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, mixed, active, thermic Mollic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,fine,not used,active,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575347,13760967
80,85,100,Elrose,Series,Yes,,,8.0,10.0,15.0,21,37,39,Medium,5,86,3,Class 1,Tree cover,Intermixed conifers and hardwoods,,No,Well drained,107.0,168.0,229.0,80,150,220,interfluves on coastal plains,,0.23000000417232513,,18.0,19.0,19.0,991,1105,1219,,,,235,253,270,6,e,,6,e,,,3,,,,,,,,,,,,,,,,,,,None,0,0,0,0,0,0,B,Moderate,Moderate,"Fine-loamy, siliceous, semiactive, thermic Typic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Typic Paleudalfs,fine-loamy,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575348,13760968
0,7,15,Kirvin,Series,No,,,5.0,10.0,15.0,,,,,,,,,,,,No,Well drained,122.0,160.0,198.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1118,1219,,,,235,253,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, mixed, semiactive, thermic Typic Hapludults",Ultisols,Udults,Hapludults,Typic Hapludults,fine,not used,semiactive,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575348,13760969
0,8,15,Redsprings,Series,No,,,5.0,10.0,15.0,,,,,,,,,,,,No,Well drained,91.0,122.0,152.0,80,150,220,interfluves on coastal plains,,,,18.0,19.0,20.0,1016,1092,1168,,,,240,250,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fine, kaolinitic, thermic Ultic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Ultic Hapludalfs,fine,not used,not used,not used,thermic,Typic,thermic,eleventh edition,,,,,,,N/A,N/A,,,,,575348,13760970
,98,,Angelina,Series,Yes,,,0.0,0.5,1.0,,30,,,5,56,5,,,,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,30.0,50.0,69.0,220,150,80,flood plains on coastal plains,,0.30000001192092896,,18.0,19.0,19.0,1067,1194,1321,,,,230,238,245,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Fine-loamy, siliceous, acid, thermic Typic Fluvaquents",Entisols,Aquents,Fluvaquents,Typic Fluvaquents,fine-loamy,,,acid,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575349,13760875
,2,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,575349,13760876
,100,,Nacogdoches,Series,Yes,,,1.0,2.0,3.0,,91,,,5,48,6,,,,,No,Well drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1143,1270,1397,,,,230,235,240,2,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, kaolinitic, thermic Rhodic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Rhodic Paleudalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575350,13760877
,100,,Nacogdoches,Series,Yes,,,3.0,6.0,8.0,,46,,,5,48,6,,,,,No,Well drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1143,1270,1397,,,,230,235,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, kaolinitic, thermic Rhodic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Rhodic Paleudalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575351,13760878
,100,,Trawick,Series,Yes,,,3.0,6.0,8.0,,46,,,3,48,6,,,,,No,Well drained,107.0,153.0,198.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Fine, mixed, thermic Mollic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575352,13760879
,100,,Trawick,Series,Yes,,,8.0,10.0,12.0,,37,,,3,48,6,,,,,No,Well drained,107.0,153.0,198.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Fine, mixed, thermic Mollic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575353,13760880
,100,,Nacogdoches,Series,Yes,,,1.0,2.0,3.0,,91,,,5,86,3,,,,,No,Well drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1143,1270,1397,,,,230,235,240,2,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, kaolinitic, thermic Rhodic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Rhodic Paleudalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575354,13760881
,100,,Nacogdoches,Series,Yes,,,3.0,6.0,8.0,,46,,,5,86,3,,,,,No,Well drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1143,1270,1397,,,,230,235,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, kaolinitic, thermic Rhodic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Rhodic Paleudalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575355,13760882
,100,,Nacogdoches,Series,Yes,ERODED,eroded,3.0,6.0,8.0,,46,,,5,86,3,,,,,No,Well drained,122.0,168.0,213.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1143,1270,1397,,,,230,235,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine, kaolinitic, thermic Rhodic Paleudalfs",Alfisols,Udalfs,Paleudalfs,Rhodic Paleudalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575356,13760883
,100,,Trawick,Series,Yes,,,8.0,12.0,15.0,,30,,,3,86,3,,,,,No,Well drained,107.0,153.0,198.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Fine, mixed, thermic Mollic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575357,13760884
,100,,Trawick,Series,Yes,,,8.0,12.0,15.0,,30,,,3,86,3,,,,,No,Well drained,107.0,153.0,198.0,220,150,80,interfluves on coastal plains,,0.1599999964237213,,18.0,19.0,20.0,1067,1194,1321,,,,235,243,250,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Fine, mixed, thermic Mollic Hapludalfs",Alfisols,Udalfs,Hapludalfs,Mollic Hapludalfs,fine,,,not used,thermic,,thermic,,,,,,,,N/A,N/A,,,,,575358,13760885
