comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,85,,Crouch,Series,Yes,,,15.0,20.0,25.0,,,,Medium,3,86,3,,,,,No,Well drained,914.0,1676.0,2438.0,248,315,23,"mountains, uplands",,0.1599999964237213,,10.0,10.0,10.0,406,521,635,,,,135,188,240,6,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,B,Moderate,Low,"Coarse-loamy, mixed, mesic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Ultic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,35,,,,,,N/A,N/A,,,,,458205,13144108
,5,,Mottsville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458205,13144109
,5,,Oak Glen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458205,13144110
,5,,Tollhouse,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458205,13144111
,75,,Crouch,Series,Yes,,,8.0,17.0,25.0,,,,Low,3,86,3,,,,,No,Well drained,914.0,1676.0,2438.0,248,315,23,"mountains, uplands",,0.1599999964237213,,10.0,10.0,10.0,406,521,635,,,,135,188,240,6,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,B,Moderate,Low,"Coarse-loamy, mixed, mesic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Ultic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,23,,,,,,N/A,N/A,,,,,458206,13144112
,10,,Rock outcrop,Miscellaneous area,No,,,8.0,17.0,25.0,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458206,13144113
,5,,Mottsville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458206,13144114
,5,,Tollhouse,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458206,13144115
,5,,Oak Glen,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458206,13144116
,75,,Crouch,Series,Yes,,,25.0,38.0,50.0,,,,Medium,3,86,3,,,,,No,Well drained,914.0,1676.0,2438.0,68,293,293,"mountains, uplands",,0.1599999964237213,,10.0,10.0,10.0,406,521,635,,,,135,188,240,6,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,B,Moderate,Low,"Coarse-loamy, mixed, mesic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Ultic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,12,,,,,,N/A,N/A,,,,,458207,13144117
,10,,Rock outcrop,Miscellaneous area,No,,,25.0,38.0,50.0,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458207,13144118
,3,,Tollhouse,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458207,13144119
,3,,Crafton,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458207,13144120
,3,,Sheephead,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458207,13144121
,3,,Mottsville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458207,13144122
,3,,Oak Glen,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458207,13144123
,85,,Delhi,Series,Yes,,,2.0,9.0,15.0,,,,Very low,5,250,1,,,,,No,Somewhat excessively drained,61.0,244.0,427.0,113,180,248,"alluvial fans, dunes",,0.36000001430511475,,17.0,17.0,17.0,330,330,330,,,,225,268,310,4,e,,3,e,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,0,0,0,A,Low,Low,"Mixed, thermic Typic Xeropsamments",Entisols,Psamments,Xeropsamments,Typic Xeropsamments,not used,,,not used,thermic,,thermic,,42,,,,,,N/A,N/A,,,,,458208,13144124
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458208,13144125
,5,,Hilmar,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458208,13144126
,5,,Unnamed,Taxon above family,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458208,13144127
,85,,Delhi,Series,Yes,,,0.0,1.0,2.0,,,,Negligible,5,134,2,,,,,No,Somewhat excessively drained,61.0,244.0,427.0,113,180,248,"alluvial fans, dunes",,0.36000001430511475,,17.0,17.0,17.0,330,330,330,,,,225,268,310,4,e,,2,e,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,0,0,0,A,Low,Low,"Mixed, thermic Typic Xeropsamments",Entisols,Psamments,Xeropsamments,Typic Xeropsamments,not used,,,not used,thermic,,thermic,,72,,,,,,N/A,N/A,,,,,458209,13144128
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458209,13144129
,10,,Hilmar,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458209,13144130
,85,,Dello,Series,Yes,,,0.0,3.0,5.0,,,,Negligible,5,134,2,,,,,No,Somewhat poorly drained,3.0,5.0,6.0,203,270,338,alluvial fans,,0.25,,16.0,16.0,16.0,254,254,254,,,,200,235,270,4,w,,3,w,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A/D,Moderate,High,"Mixed, thermic Typic Psammaquents",Entisols,Aquents,Psammaquents,Typic Psammaquents,not used,,,not used,thermic,,thermic,,46,,,,,,N/A,N/A,,,,,458210,13144131
,5,,Hanford,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458210,13144132
,5,,Grangeville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458210,13144133
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458210,13144134
,85,,Dello,Series,Yes,,,0.0,1.0,2.0,,,,Negligible,5,134,2,,,,Wooded under natural conditions,Yes,Poorly drained,3.0,5.0,6.0,158,203,248,flood plains,,0.25,,16.0,16.0,16.0,254,254,254,,,,200,235,270,7,w,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A/D,Low,High,"Mixed, thermic Typic Psammaquents",Entisols,Aquents,Psammaquents,Typic Psammaquents,not used,,,not used,thermic,,thermic,,19,,,,,,N/A,N/A,,,,,458211,13144135
,5,,Hanford,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458211,13144136
,5,,Grangeville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458211,13144137
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458211,13144138
,85,,Dello,Series,Yes,,,0.0,3.0,5.0,,,,Negligible,5,134,2,,,,,No,Somewhat poorly drained,3.0,5.0,6.0,248,315,23,flood plains,,0.25,,16.0,16.0,16.0,254,254,254,,,,200,235,270,4,w,,4,w,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A/D,Low,High,"Mixed, thermic Typic Psammaquents",Entisols,Aquents,Psammaquents,Typic Psammaquents,not used,,,not used,thermic,,thermic,,30,,,,,,N/A,N/A,,,,,458212,13144139
,5,,Grangeville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458212,13144140
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458212,13144141
,5,,Hanford,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458212,13144142
,85,,Dello,Series,Yes,,,0.0,1.0,2.0,,,,Negligible,5,134,2,,,,,No,Somewhat poorly drained,3.0,5.0,6.0,248,315,23,flood plains,,0.25,,16.0,16.0,16.0,254,254,254,,,,200,235,270,4,w,,3,w,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A/D,Moderate,High,"Mixed, thermic Typic Psammaquents",Entisols,Aquents,Psammaquents,Typic Psammaquents,not used,,,not used,thermic,,thermic,,51,,,,,,N/A,N/A,,,,,458213,13144143
,5,,Grangeville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458213,13144144
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458213,13144145
,5,,Hanford,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458213,13144146
,85,,Dello,Series,Yes,,,0.0,3.0,5.0,,,,Negligible,5,134,2,,,,,No,Somewhat poorly drained,3.0,5.0,6.0,203,270,338,flood plains,,0.25,,16.0,16.0,16.0,254,254,254,,,,200,235,270,4,w,,3,w,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A/D,Moderate,High,"Mixed, thermic Typic Psammaquents",Entisols,Aquents,Psammaquents,Typic Psammaquents,not used,,,not used,thermic,,thermic,,28,,,,,,N/A,N/A,,,,,458214,13144147
,5,,Grangeville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458214,13144148
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458214,13144149
,5,,Hanford,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458214,13144150
,85,,Dello,Series,Yes,,,0.0,1.0,2.0,,,,Negligible,5,134,2,,,,,No,Somewhat poorly drained,3.0,5.0,6.0,248,315,23,flood plains,,0.25,,16.0,16.0,16.0,254,254,254,,,,200,235,270,4,w,,3,w,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,A/D,Low,High,"Mixed, thermic Typic Psammaquents",Entisols,Aquents,Psammaquents,Typic Psammaquents,not used,,,not used,thermic,,thermic,,41,,,,,,N/A,N/A,,,,,458215,13144151
,5,,Hanford,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458215,13144152
,5,,Grangeville,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458215,13144153
,5,,Tujunga,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458215,13144154
,85,,Domino,Series,Yes,NIRR,,0.0,1.0,2.0,,,,High,3,86,3,,,,,No,Moderately well drained,305.0,427.0,549.0,113,225,338,alluvial fans,,0.25,,17.0,17.0,17.0,305,305,305,,,,230,255,280,3,e,,3,e,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,0,0,0,D,Moderate,Moderate,"Fine-loamy, mixed, thermic Xerollic Paleorthids",Aridisols,Orthids,Paleorthids,Xerollic Paleorthids,fine-loamy,,,not used,thermic,,thermic,,41,,,,,,N/A,N/A,,,,,458216,13144155
,5,,Willows,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458216,13144156
,10,,Chino,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458216,13144157
,85,,Domino,Series,Yes,"NIRR,MOD SAL-ALK",,0.0,1.0,2.0,,,,High,3,86,3,,,,,No,Moderately well drained,305.0,427.0,549.0,158,248,338,alluvial fans,,0.25,,17.0,17.0,17.0,305,305,305,,,,230,255,280,3,s,,3,s,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,0,0,0,D,High,High,"Fine-loamy, mixed, thermic Xerollic Paleorthids",Aridisols,Orthids,Paleorthids,Xerollic Paleorthids,fine-loamy,,,not used,thermic,,thermic,,24,,,,,,N/A,N/A,,,,,458217,13144158
,10,,Chino,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458217,13144159
,5,,Willows,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458217,13144160
,85,,Domino,Series,Yes,NIRR,,0.0,1.0,2.0,,,,High,3,86,4L,,,,,No,Moderately well drained,305.0,427.0,549.0,68,203,338,alluvial fans,,0.25,,17.0,17.0,17.0,305,305,305,,,,230,255,280,3,s,,3,s,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,0,0,0,D,Moderate,Moderate,"Fine-loamy, mixed, thermic Xerollic Paleorthids",Aridisols,Orthids,Paleorthids,Xerollic Paleorthids,fine-loamy,,,not used,thermic,,thermic,,43,,,,,,N/A,N/A,,,,,458218,13144161
,3,,Unnamed,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458218,13144162
,3,,Chino,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458218,13144163
,3,,Willows,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458218,13144164
,3,,Unnamed,Taxon above family,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458218,13144165
,3,,Unnamed,Taxon above family,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458218,13144166
,85,,Domino,Series,Yes,"NIRR,MOD SAL-ALK",,0.0,1.0,2.0,,,,High,3,86,4L,,,,,No,Moderately well drained,305.0,427.0,549.0,68,180,293,alluvial fans,,0.25,,17.0,17.0,17.0,305,305,305,,,,230,255,280,3,s,,3,s,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,0,0,0,D,High,High,"Fine-loamy, mixed, thermic Xerollic Paleorthids",Aridisols,Orthids,Paleorthids,Xerollic Paleorthids,fine-loamy,,,not used,thermic,,thermic,,24,,,,,,N/A,N/A,,,,,458219,13144167
,1,,Unnamed,Taxon above family,No,,,,,,,,,,,,,,,,Neither wooded nor farmable under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458219,13144168
,4,,Willows,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458219,13144169
,10,,Chino,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458219,13144170
,85,,Domino,Series,Yes,"NIRR,STR SAL-ALK",,0.0,1.0,2.0,,,,High,3,86,4L,,,,,No,Moderately well drained,305.0,427.0,549.0,113,180,248,alluvial fans,,0.25,,17.0,17.0,17.0,305,305,305,,,,230,255,280,6,w,,4,w,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,0,0,0,D,High,High,"Fine-loamy, mixed, thermic Xerollic Paleorthids",Aridisols,Orthids,Paleorthids,Xerollic Paleorthids,fine-loamy,,,not used,thermic,,thermic,,7,,,,,,N/A,N/A,,,,,458220,13144171
,1,,Unnamed,Taxon above family,No,,,,,,,,,,,,,,,,Neither wooded nor farmable under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458220,13144172
,4,,Willows,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458220,13144173
,10,,Chino,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458220,13144174
,85,,Escondido,Series,Yes,,,5.0,7.0,8.0,,,,Medium,2,86,3,,,,,No,Well drained,122.0,488.0,853.0,113,203,293,"hills, uplands",,0.25,,17.0,17.0,17.0,254,381,508,,,,230,260,280,3,e,,3,e,,,,,600,1400,1800,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,C,Low,Low,"Coarse-loamy, mixed, thermic Typic Xerochrepts",Inceptisols,Ochrepts,Xerochrepts,Typic Xerochrepts,coarse-loamy,,,not used,thermic,,thermic,,54,,,,,,N/A,N/A,,,,,458221,13144175
,5,,Fallbrook,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458221,13144176
,5,,Lodo,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458221,13144177
,5,,Friant,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458221,13144178
,85,,Escondido,Series,Yes,,,8.0,12.0,15.0,,,,Medium,2,86,3,,,,,No,Well drained,122.0,488.0,853.0,158,225,293,"hills, uplands",,0.25,,17.0,17.0,17.0,254,381,508,,,,230,260,280,4,e,,4,e,,,,,600,1400,1800,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,C,Low,Low,"Coarse-loamy, mixed, thermic Typic Xerochrepts",Inceptisols,Ochrepts,Xerochrepts,Typic Xerochrepts,coarse-loamy,,,not used,thermic,,thermic,,48,,,,,,N/A,N/A,,,,,458222,13144179
,3,,Friant,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458222,13144180
,3,,Lodo,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458222,13144181
,3,,Vallecitos,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458222,13144182
,3,,Vista,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458222,13144183
,3,,Fallbrook,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458222,13144184
,85,,Escondido,Series,Yes,,,15.0,20.0,25.0,,,,High,2,86,3,,,,,No,Well drained,122.0,488.0,853.0,158,225,293,"hills, uplands",,0.25,,17.0,17.0,17.0,254,381,508,,,,230,260,280,6,e,,,,,,,,600,1400,1800,,,,,,,,,,,,,,,Moderate,0,0,0,0,0,0,C,Low,Low,"Coarse-loamy, mixed, thermic Typic Xerochrepts",Inceptisols,Ochrepts,Xerochrepts,Typic Xerochrepts,coarse-loamy,,,not used,thermic,,thermic,,45,,,,,,N/A,N/A,,,,,458223,13144185
,5,,Fallbrook,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458223,13144186
,5,,Lodo,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458223,13144187
,5,,Friant,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,458223,13144188
